1,0,"(0.30833336675959533, 0.654602503474641, -0.43827102175702404, -0.2833228321269323)",0,0
1,1,"(-0.1239073631268579, 0.3140578049007008, -0.3076752530746434, -0.4922925476207618)",0,0
1,2,"(0.33307949970677253, -0.7263380921497142, -0.13720263515158848, -0.044911619446083684)",1,40
1,3,"(-0.7616058726902961, 0.4883503766679127, 0.43619229305064655, 0.43424894859915675)",0,0
1,4,"(0.025266960769747993, 0.9922713155630245, -0.6181676089666626, 0.43062158685920426)",0,0
1,5,"(0.014400818861778353, 0.3203050293953802, -0.23375129034771303, -0.5716664999277177)",0,0
1,6,"(0.3410200199358644, 0.35474274273110806, 0.5144203387702442, 0.2495482923791732)",0,0
1,7,"(0.5437002244398206, -0.4336211810197075, 0.2667745009840712, -0.4073900193220179)",0,0
1,8,"(0.3683909501224345, 0.36830469570218693, -0.6257465487635883, 0.7445097039418891)",0,0
1,9,"(0.7731143163740462, -0.5132093865585858, -0.6597688415568563, 0.07370033341940352)",1,40
1,10,"(-0.580709006117621, -0.5959423979394898, -0.08980023079712773, 0.9128243529917006)",46,1880
1,11,"(-0.542803062326698, -0.6706744519738881, -0.07697728047769425, 0.7055877964793806)",9,360
1,12,"(-0.22687109523578908, -0.2962228148758794, 0.12045611674031775, -0.9517659348499776)",1,40
1,13,"(0.5809302462225276, 0.7428363842668682, -0.5650640141022256, -0.6302422739411404)",0,0
1,14,"(-0.8452686041238073, -0.25836622250627217, 0.46772875032135186, 0.478674945383869)",35,1420
1,15,"(-0.15978515402808768, 0.4709384918672419, -0.6664785845218757, 0.3976235415767255)",0,0
1,16,"(0.79623922886164, -0.6687807978957934, -0.19491237969527964, 0.6018216795266766)",1,40
1,17,"(-0.22136890544384968, -0.881096250579821, -0.9830652775323656, 0.8446613643066474)",34,1400
1,18,"(-0.936811802065469, -0.8645376275316783, -0.5597609580141356, 0.19995582976406956)",42,1740
1,19,"(0.5863438485569594, 0.4321281500307137, -0.9509258819717419, -0.2822458563976138)",0,0
1,20,"(0.5032857312706369, -0.5990271306785622, -0.16663389405018614, 0.8481713325487141)",0,0
1,21,"(0.4238794798194139, 0.47014796476036436, 0.2844732424852383, -0.3468798598788063)",0,0
1,22,"(-0.7843392467597867, 0.9361685304851395, -0.4482468113458371, 0.9689760723804419)",0,0
1,23,"(-0.7219752980900163, 0.21681852766992415, 0.2299997697109275, 0.012677704400779533)",0,0
1,24,"(0.18441495254211815, -0.2624278955354056, -0.5160106365361337, 0.33645303675005844)",10,400
1,25,"(0.7477270550909312, 0.07805753837734097, 0.7202336568264509, 0.8503057200541124)",0,0
1,26,"(0.9737922944540247, 0.7448916661622367, -0.6177509980681162, -0.3093073136238813)",0,0
1,27,"(0.7018856177479234, 0.5630948916687839, 0.03832835998878137, -0.24253700247746712)",0,0
1,28,"(0.7788506231463106, 0.06142129045146394, 0.4363111977352787, -0.8365590805091654)",0,0
1,29,"(0.5313399175137257, -0.39210376922210877, -0.253365111156137, -0.8803960247679046)",1,40
1,30,"(0.517379757434717, 0.14842065795572656, -0.4406208066351369, -0.35951626313192997)",0,0
1,31,"(-0.2580585215911435, -0.040919006343667075, 0.590222120388181, -0.15779578202521383)",0,0
1,32,"(-0.2178702510604269, 0.06857891118220794, -0.77961354599827, -0.3209994411349757)",0,0
1,33,"(-0.28567142781177757, 0.5814543803707637, 0.2428587141563776, -0.829386832198098)",0,0
1,34,"(0.6405691215220217, 0.39437082243502286, -0.2569858813894268, 0.7015699692570527)",0,0
1,35,"(-0.8423543943010037, -0.5227028927402544, -0.4031264094444389, -0.026307444827746274)",38,1640
1,36,"(0.6743759750939626, 0.2861571876919331, -0.0958286123330192, -0.25992515238579394)",0,0
1,37,"(-0.5736594882580428, 0.5217976296095175, -0.5173642469383775, 0.8995765420301847)",0,0
1,38,"(0.4404082392874906, -0.9011985138253231, -0.9739846030804538, 0.9830080567012778)",24,980
1,39,"(0.9739927237373842, -0.44481705337605093, -0.2557507925319886, -0.4097942029035986)",0,0
1,40,"(0.6513177178623295, 0.8990289822347814, 0.2766923494890765, -0.6067889933749879)",0,0
1,41,"(-0.8862884619196143, 0.046550368692006794, 0.12128894372472243, 0.8440298747870529)",0,0
1,42,"(-0.47190633375874524, -0.8678185096080511, 0.6221361601953921, -0.10203536099439492)",1,40
1,43,"(-0.06429323408538434, -0.8198061064292541, 0.26436165898180697, -0.8869213455888683)",1,40
1,44,"(-0.6952655072595251, -0.6355801185674272, -0.5321406601822134, -0.8995852515031224)",8,320
1,45,"(0.04304070974329388, 0.3802589620604566, -0.5837629774470365, -0.35025962615100714)",0,0
1,46,"(-0.824386074318149, -0.25198488924734064, -0.33750360646418787, -0.4471091674781993)",7,320
1,47,"(-0.9477177751493973, -0.03704383604813932, -0.162642448251878, -0.5871448709969047)",5,240
1,48,"(0.6956476136377012, 0.16441699344245242, -0.6925690486168499, -0.07105842580741273)",0,0
1,49,"(-0.8340610292199264, 0.7098470950941866, -0.2668469173109709, -0.4545396597855811)",0,0
1,50,"(-0.8453796875682085, 0.24433620856725558, 0.3875146391547035, -0.5201885314197443)",0,0
1,51,"(0.354282214674122, -0.19030609591092995, -0.7346158785164898, -0.8932503612673304)",1,40
1,52,"(-0.6735253212498244, 0.8396467818319315, 0.6087189512536046, 0.7386821560572778)",0,0
1,53,"(0.9177258418558571, 0.07367268533943361, 0.40728374379284094, 0.5550075382038335)",0,0
1,54,"(-0.5852741331087072, 0.0024025477961024944, 0.9396594741359283, -0.9473734000245069)",0,0
1,55,"(-0.8659781186322115, 0.41370388865644947, -0.4499537806764595, 0.8434664999969168)",0,0
1,56,"(0.3834328037209269, 0.8384008347873544, 0.09998636907674818, 0.15736479740126597)",0,0
1,57,"(0.20042873871570333, -0.08989781293616605, 0.1212511422695024, 0.568815767602646)",0,0
1,58,"(-0.002582569685056324, -0.15845767100607944, -0.061698762899309534, -0.9343486449951675)",0,0
1,59,"(-0.004424618169786232, 0.3055486765830171, -0.23032064166974964, 0.6887247301743009)",0,0
1,60,"(-0.7988059834774881, 0.1561674690721575, 0.5395722649229413, -0.6436388945769178)",0,0
1,61,"(-0.5058861857059729, -0.14326373344217402, 0.5466260002726502, 0.4345300105643364)",1,40
1,62,"(-0.08869822399242966, -0.12583276473469418, 0.37202924605211485, 0.6987466971542897)",0,0
1,63,"(0.2795061180924878, 0.40265708723153404, 0.9462264668099887, -0.7637839766911303)",0,0
1,64,"(0.35755536287415657, 0.8969941644722079, 0.18214348132117464, 0.49022903214678837)",0,0
1,65,"(0.23075946664136926, 0.5225063703829784, 0.8085112395772389, -0.4954221513652537)",0,0
1,66,"(-0.05722677768875206, 0.05055692568942427, -0.44035291942329025, 0.7499065721812868)",0,0
1,67,"(0.7895512562243756, 0.3048722278318703, -0.6534285319382593, 0.5839880138965023)",0,0
1,68,"(-0.39536284977620006, 0.3358843712233033, -0.7415671778718032, 0.84805671445632)",0,0
1,69,"(0.170793897268533, -0.370742536778788, -0.2044847329979298, 0.44738435227316553)",13,520
1,70,"(-0.7553828925773782, 0.6799341557529814, -0.9582125265515333, 0.37482822641541635)",0,0
1,71,"(0.5976476121861585, 0.5019649454503883, 0.9967061421339036, 0.48301433597891297)",0,0
1,72,"(0.8559133868649953, -0.8688936822794453, 0.739759354987054, -0.74637369604119)",0,0
1,73,"(-0.19038497836494606, -0.24711953951089272, -0.15290448682130497, 0.1476201468283711)",26,1040
1,74,"(-0.11298882046477066, 0.6624916260821296, -0.23742637294574354, -0.37782735147438573)",0,0
1,75,"(0.27371307017305146, -0.6669755604347332, -0.06506553271953508, -0.8112225635805121)",0,0
1,76,"(0.4702126310267454, -0.269987712272014, -0.4820810400108806, -0.3951070699937529)",0,0
1,77,"(0.4732294139243409, -0.5942690134569211, 0.056237105868825576, 0.7750525693667769)",0,0
1,78,"(0.1867433836236696, -0.674134881688288, -0.4991123839065963, 0.6238653349625232)",9,360
1,79,"(0.7334953974112843, 0.8686894566572261, 0.6275247514330962, -0.6117650854226968)",0,0
1,80,"(0.11174645821015994, -0.8730814358717554, -0.38872566818291276, 0.22173337463892007)",2,80
1,81,"(0.9919788490819388, -0.22590829098996967, 0.2267131876191939, 0.9115114685412327)",0,0
1,82,"(0.3335500453275033, 0.8349705313602507, 0.6898533045389272, -0.5648431580812447)",0,0
1,83,"(0.805574952929847, 0.6493367762902074, -0.3912915140838553, 0.34628698741699027)",0,0
1,84,"(0.1352025788020501, 0.993011361462538, 0.4536492834434773, -0.8313520486619748)",0,0
1,85,"(-0.9223861046663364, 0.609637462234881, 0.8742354914815074, -0.40211958214752963)",0,0
1,86,"(0.13913060522320508, 0.33162804082128616, 0.1337312625094027, -0.5511115453469249)",0,0
