1,67,"(0.2353263320365233, -0.042782124879415795, -0.2914033816607693, 0.7709726262667034)",25,1000
1,68,"(-0.3901459238191385, 0.5639541107851438, 0.5173899150877412, -0.13236974695192893)",0,0
1,69,"(0.7406679977249917, 0.46545070175760195, 0.620521008210623, -0.8772047341490823)",0,0
1,70,"(-0.9480780551170729, -0.22229681032608317, 0.49773127045344134, -0.7599056526523444)",0,0
1,71,"(0.7923475735412693, 0.41764622343486546, -0.3249006652247415, 0.8649016566599022)",0,0
1,72,"(-0.6919047538466949, -0.6660813252956801, -0.19466460078163128, 0.9922735723056915)",7,280
1,73,"(-0.5113035586879555, -0.3023710201568157, -0.880032940158058, 0.4539467018629264)",8,320
1,74,"(-0.9254314870243125, -0.1554029693521728, -0.9051423248211987, 0.8721575363333869)",44,2080
1,75,"(0.6795659316294396, -0.9337203204391584, -0.4058118452792365, 0.1251972263534198)",0,0
1,76,"(0.6423566590899705, -0.8272261906870622, 0.04524575390877761, 0.8837446366937309)",0,0
1,77,"(-0.49680637553193363, 0.6731489435678826, 0.18242341488421454, 0.30114574334726685)",0,0
1,78,"(-0.4722588296786583, 0.4224344881944033, -0.10060267857555072, 0.32974512126898436)",0,0
1,79,"(-0.806446123553962, 0.9143683043841915, -0.8464281482672129, -0.5178128345244841)",0,0
1,80,"(-0.6549728802445729, 0.8910752075697594, 0.8954826721668696, 0.48222244140922954)",0,0
1,81,"(-0.1449453710695392, 0.42893813907891976, -0.0860839971865841, 0.34216713355379214)",0,0
1,82,"(0.44050389506823007, 0.959663504329662, -0.9151443835177904, 0.2298423939967269)",0,0
1,83,"(-0.006146459345699462, -0.3776375447500335, 0.9658043755730708, -0.5866913566590881)",0,0
1,84,"(-0.6064562644312588, -0.14451623840864025, -0.5460768144694907, -0.3412850358588524)",0,0
1,85,"(-0.984751689830111, 0.06374381531090045, -0.9123564667420829, 0.10336679063499088)",0,0
1,86,"(0.5777293262456775, 0.5956643694623014, 0.45052499046384575, -0.9098581130097145)",0,0
1,87,"(-0.6251655413091699, -0.8961699686412843, 0.8087177837142201, -0.22377645403530222)",3,120
1,88,"(0.05867383701551554, -0.010259824829529363, 0.08706972796209334, -0.1770350282003621)",0,0
1,89,"(0.3042778758493525, -0.5326642718887442, -0.6314490246550875, -0.355987441839724)",4,160
1,90,"(-0.4083822962176582, -0.013546049210123146, 0.07375288161801907, -0.8772984486322712)",0,0
1,91,"(-0.154854487010192, 0.19972900918627823, -0.27997340866749054, -0.6609277709946713)",0,0
1,92,"(-0.20592545017734554, 0.6735067181651126, 0.40784597581929116, -0.529493003526605)",0,0
1,93,"(0.32200926425693477, -0.43951675342428387, 0.6337169909665765, 0.3827075182352213)",0,0
1,94,"(-0.20507321354500707, -0.688824547206228, -0.10862106939010818, 0.4240063519518342)",6,240
1,95,"(0.6055164977356478, 0.09116737775436978, 0.5761500057306419, -0.9569276594532312)",0,0
1,96,"(0.7115836581118065, 0.5445388672147975, 0.3121306266445014, -0.14263012434056677)",0,0
1,97,"(0.9188507926457665, -0.6813298856240533, -0.6435299524988969, -0.6256388664416022)",0,0
1,98,"(-0.24106028363944532, 0.058297106927768017, 0.6969219841843894, -0.16685395714647688)",0,0
1,99,"(-0.7004534078736011, -0.5294558847197492, 0.5893482909325949, 0.48294941117341406)",3,120
1,100,"(0.4705075294141623, -0.644966583632665, -0.7321634814787412, -0.19567546580308348)",3,120
1,101,"(0.9534989233617939, 0.4837175310779145, -0.1405927596338712, 0.012874546893298033)",0,0
1,102,"(-0.9254400073883635, 0.8866281909103413, 0.14127352273462268, -0.07117411732148748)",0,0
1,103,"(-0.2102094941499173, 0.8350564233931019, 0.8187526877629809, 0.14180006429188974)",0,0
1,104,"(0.3874687784072368, 0.9863049132223047, 0.5022411336349297, -0.6536625709056292)",0,0
1,105,"(0.8918249776764977, -0.8774233711672674, 0.8299268819467367, -0.7255152448544018)",0,0
1,106,"(0.3105782757607114, 0.7876140110630112, 0.6456886846556436, 0.39051132057155735)",0,0
1,107,"(-0.21325268881644543, 0.4040072761983884, 0.7682854369367891, -0.24942019609249266)",0,0
1,108,"(-0.07620611258485321, 0.9823452520368894, -0.3084802196526315, 0.6086104546426774)",0,0
1,109,"(-0.4660991637732934, -0.04537374863511423, -0.7685084682271255, 0.8993206490898127)",30,1620
1,110,"(-0.9737866227069469, 0.2937571591298338, -0.3157558291627498, 0.0626106682008356)",0,0
1,111,"(-0.03650805399286061, -0.23419697018358931, 0.5925933287347198, -0.22105046516650062)",0,0
1,112,"(-0.33826860007748016, 0.4331147212948452, -0.8901056073852782, -0.8097318787271841)",0,0
1,113,"(-0.38122724746070547, -0.6363389264693149, -0.6863806347487427, 0.5955614150943105)",21,880
1,114,"(-0.24959872468828248, 0.2146932618512185, 0.40305666715893596, 0.011670549112020812)",0,0
1,115,"(-0.2961285914574783, 0.9415353444763512, 0.47099531504886216, -0.13914049122361538)",0,0
1,116,"(0.9382460003521582, 0.8599198109642179, 0.8535645871844109, 0.826644349964545)",0,0
1,117,"(-0.2074016393383873, 0.21347746350063246, 0.4928551845648006, 0.5036608568541177)",0,0
1,118,"(0.23753893159908057, 0.8876004657199497, -0.366257785808243, -0.613091474996428)",0,0
1,119,"(-0.1655646044393304, -0.9367197589998655, 0.838198252558862, 0.49362850519632917)",0,0
1,120,"(-0.2726581804082404, -0.5712947462981748, -0.3147506773852562, 0.5050994640363098)",13,520
1,121,"(0.5611809930079623, 0.37770346688679135, 0.26548917672118155, -0.187924069256856)",0,0
1,122,"(0.6950368972806291, -0.8414996344033236, -0.7043660606787137, -0.22952518033951153)",0,0
1,123,"(0.05973507042371207, 0.16726316845606237, -0.9396889617044533, -0.9556334696424065)",0,0
1,124,"(-0.0892869579182396, 0.646989956876723, -0.1630899358095661, 0.13350140030451696)",0,0
1,125,"(-0.015896640775286963, 0.5333421737543851, -0.7444256834839922, -0.21933836452751532)",0,0
1,126,"(0.9682700342199184, -0.16340237965787363, 0.42725348844007627, -0.7434461287302618)",0,0
1,127,"(0.3822065973498425, 0.2603662394009054, -0.9751511818187801, 0.28931112762975)",0,0
1,128,"(0.8497926347979989, 0.5493249099769124, 0.6897852942789107, 0.6865635654602691)",0,0
1,129,"(-0.6959889633484051, 0.25612909254201055, -0.3753613269670737, -0.1727170555914661)",0,0
1,130,"(-0.48494981337227894, -0.46060878065082256, 0.13631937144607553, -0.3542937034639917)",1,40
1,131,"(0.707703884793266, 0.6964016488122899, 0.44608818405880757, 0.7805966581973061)",0,0
1,132,"(-0.39256988456107966, -0.680152245092895, 0.32296304180323765, -0.33714150874147153)",1,40
1,133,"(0.2486564960609332, 0.41501630785772314, -0.28856458384722816, -0.4878138728284356)",0,0
1,134,"(0.6959125896469158, -0.9507038136280326, -0.5033916108518606, 0.23226654633494803)",0,0
1,135,"(0.6010703706912239, 0.43401034947646866, -0.7305283505122033, 0.6465892668903315)",0,0
1,136,"(0.5134853516818425, -0.063504271778001, 0.37446740949277557, 0.26783839236319396)",0,0
1,137,"(-0.4667104880906332, -0.9594715940907805, 0.46639523839879504, 0.7844547163503548)",1,40
1,138,"(-0.9191791464689056, 0.7604686023003986, 0.42066759499566286, 0.9886452237997427)",0,0
1,139,"(0.21540891562023745, 0.040580954839985584, -0.6344414681776134, -0.9116707075299495)",0,0
1,140,"(0.7842714011379108, 0.74155766955093, 0.4359261632612341, 0.3765064564763472)",0,0
1,141,"(-0.8557427279106868, -0.11121110713777616, -0.419016239402735, 0.7210134234215753)",3,120
1,142,"(0.6761140568433419, -0.017865573393506695, 0.6743421198328896, 0.5803175404314918)",0,0
1,143,"(0.2632292397107374, 0.39111701994858894, -0.9159702047756, -0.7514572887140514)",0,0
1,144,"(0.10248247820258638, -0.4396595675529711, 0.7731461216460802, 0.8690442539797316)",0,0
1,145,"(-0.0320139647644726, -0.8380964529333412, -0.6954439489097748, -0.3222191521803346)",6,240
1,146,"(0.9872863272131316, -0.3843521276043824, 0.038353941971990047, -0.2573471548797519)",0,0
1,147,"(-0.07955718837858239, 0.4768397591729918, 0.7798324605144786, 0.21990278938078123)",0,0
1,148,"(0.22643772289630237, -0.06254923072105134, 0.20459679503557737, 0.12381269802658079)",0,0
1,149,"(0.6278652360264938, 0.9116507031355785, 0.5497586712761549, 0.5167160618054318)",0,0
1,150,"(0.32763416936104095, 0.018372573318902408, -0.7591326863470049, 0.9149747963800163)",0,0
1,151,"(0.27298675047012466, 0.006344217987664491, -0.35703116178850536, 0.21958447753441734)",0,0
1,152,"(-0.8036169457322531, 0.7611061781015083, -0.8224658860867957, 0.3127577093899645)",0,0
1,153,"(-0.7714960185784498, 0.29464696950661384, 0.5749287429832173, 0.6113931259867984)",0,0
1,154,"(0.3264275418018472, -0.8219654310892692, -0.8712153883971947, -0.12145069561998478)",5,200
1,155,"(-0.17522967362668296, -0.5958792750476432, 0.91467323380867, -0.013822779108701555)",0,0
1,156,"(0.2600828184318107, 0.42628447484554344, -0.9455652368865668, -0.6304083972744616)",0,0
1,157,"(-0.9575554523202627, -0.4963019568806655, 0.5222822479870837, 0.04858148114471428)",17,700
1,158,"(0.13378693102547023, 0.3079635941424377, 0.8519042800377703, -0.060710988529619314)",0,0
1,159,"(0.26148508487810695, 0.9529412279903828, 0.8733645868080961, 0.24745423074062645)",0,0
1,160,"(-0.3654143344975831, -0.4882628523037573, -0.1714811584548419, -0.7068384798331653)",3,140
1,161,"(0.6883340865270349, 0.5155452394061675, -0.9137250288084156, 0.9555268181124004)",0,0
1,162,"(0.2945409866343902, -0.13848356624432068, -0.05677431115077014, -0.5971487513299494)",0,0
1,163,"(0.7408293559974455, 0.384986436848604, -0.8263650943395422, 0.41409369617342673)",0,0
1,164,"(-0.8891460292492432, -0.8179846775476187, 0.17996259594927877, -0.8519125287062139)",1,40
1,165,"(-0.1580592744167737, -0.529408098170171, 0.9408241576018634, 0.4986801341445748)",0,0
1,166,"(0.275650833393553, 0.5486106001675688, 0.7404693066927657, -0.4009530177995382)",0,0
1,167,"(0.566295264171901, -0.25424120888556123, -0.7609324312153569, -0.789611153232723)",0,0
1,168,"(0.6934536416932708, -0.7980877534315665, 0.3549838296128587, 0.1949314753428657)",0,0
1,169,"(0.4744874423202192, -0.3522994842218121, -0.8912303432347617, 0.31870240117381465)",9,360
1,170,"(-0.2912205059534452, 0.7593205205226821, -0.7938858028376421, 0.02382721242235908)",0,0
1,171,"(-0.8448038540310809, -0.402559737522735, -0.3682500556835526, 0.1691311028237905)",32,1520
1,172,"(0.5933071601040798, -0.1950742135349175, 0.9635290359003226, 0.3194774901630484)",0,0
1,173,"(-0.388101801478804, -0.23430770413948188, 0.007218029351736321, 0.07246373825294339)",8,340
1,174,"(-0.5951298636627882, -0.3573247420589154, 0.5272928180277872, -0.5220702380580309)",0,0
1,175,"(-0.90100059320008, 0.10006142116402139, -0.16220870820716726, 0.0036321578706275393)",0,0
1,176,"(0.3193947314347847, -0.26969105986814124, -0.6146576236600758, 0.9183038502029996)",22,880
1,177,"(0.8525706098270998, -0.8114640170523268, 0.3612380828487265, -0.27600186572870866)",0,0
1,178,"(0.7040095157227779, 0.8291714798298797, -0.9434450910000289, -0.7095613630459465)",0,0
1,179,"(-0.21896311859937656, 0.6200652559559778, 0.5568515677221735, 0.30940826964561263)",0,0
1,180,"(-0.023896965985386265, -0.557927326888968, -0.6706194480920369, 0.1975001358602888)",18,720
1,181,"(-0.9328701827480546, -0.9184260667169863, -0.975411644720926, 0.07939490873953248)",31,1240
1,182,"(0.47105691819016937, 0.34128587776409325, 0.23910695277639737, 0.8196811542162405)",0,0
1,183,"(-0.6120505647310968, -0.8668842327799668, 0.35336360639748654, 0.8187959706191803)",9,380
1,184,"(-0.5883625025639168, -0.11904784080344588, 0.13111601547066964, 0.35525475098231407)",10,420
1,185,"(0.834636654191746, 0.8421179637952896, 0.9045540519803563, -0.6201530243163005)",0,0
1,186,"(0.47076981741368407, 0.031450233982751596, -0.809897281282141, -0.1441654483667414)",0,0
1,187,"(0.059610672968969824, 0.6312317768844624, -0.8761481080751468, -0.9135156490641598)",0,0
1,188,"(0.28186872174538724, -0.1179447236468465, 0.7096425747386881, 0.7693109301694825)",0,0
1,189,"(-0.8693062476067703, -0.662386475299821, 0.6548187599339443, -0.7077232440699379)",2,80
1,190,"(-0.3618908651427508, -0.9214757374142124, 0.6847154509279534, 0.17071318236390676)",2,80
1,191,"(-0.12026487944403086, -0.8647460823962037, 0.7314804945828124, -0.6564021087024068)",0,0
1,192,"(-0.7439651423669185, -0.5466128084514943, 0.6928168734172848, 0.5573920180876788)",4,160
1,193,"(0.7370800926498136, 0.09200777247440506, -0.5545050268643452, 0.3132076237701087)",0,0
1,194,"(0.8313620484844892, 0.7688817648583537, -0.6917477188067664, 0.17584695854403098)",0,0
1,195,"(0.3917366737764396, -0.6800028030804666, -0.6082310760883975, -0.6272816944095476)",3,120
1,196,"(0.38434775234888874, 0.9266141169249418, 0.45969681815378394, -0.18924417166207252)",0,0
1,197,"(-0.5640065445727627, -0.7228868282796126, 0.044758111708664394, 0.08946478166581939)",8,320
1,198,"(0.20695063011714554, 0.34544457120983973, 0.24908391211481162, 0.5970559812709677)",0,0
1,199,"(0.9763935647643833, 0.029955711171918642, 0.05436252031773936, 0.5356906766873109)",0,0
1,200,"(-0.44172973494690315, 0.876484027672431, 0.4524574503355394, -0.9048665155580273)",0,0
1,201,"(-0.07763744626098279, -0.09421099961770496, 0.9891621105599007, 0.25571474079624124)",0,0
1,202,"(0.44306825764886115, 0.9288215598235092, 0.7202829271728721, -0.9987652513329708)",0,0
1,203,"(-0.25905237829060845, -0.786052360593587, 0.3905932277955957, 0.04976794525855599)",0,0
1,204,"(-0.5355316035908173, 0.06409980328187115, 0.4173245235305678, 0.3790889222103686)",0,0
1,205,"(0.8861775999577814, 0.1542130061073237, -0.03734921531032942, -0.6908942007666741)",0,0
1,206,"(-0.35500016340461094, -0.5963754615316983, 0.9588001871792007, -0.4814571211857306)",0,0
1,207,"(-0.7500180503649794, 0.09245240672623334, 0.3332862510524759, -0.7061460882543249)",0,0
1,208,"(-0.5993231969253014, 0.7601963207605218, 0.06913863276739973, -0.09338995546022621)",0,0
1,209,"(0.7501791500218546, -0.6957566130217634, 0.5903873392837227, 0.9449980158256686)",0,0
1,210,"(-0.4162589132803256, 0.6091353839314675, -0.5026298434867389, 0.6169755358452833)",0,0
1,211,"(-0.1634203805654566, -0.11908766343856247, -0.3373529386752683, 0.5223658600674674)",170,8400
1,212,"(-0.3375408175917618, 0.340528855343301, -0.1942702397378886, 0.9227507549461547)",0,0
1,213,"(-0.739138791160586, 0.4159765022099169, -0.35679380090763635, -0.5782374948816713)",0,0
1,214,"(-0.738362191944526, 0.028567064751125804, 0.22723985774348487, -0.3883621537979076)",0,0
1,215,"(-0.25083145729860545, 0.439777754194844, -0.49726745832859387, 0.10587757580453161)",0,0
1,216,"(-0.10665229280807553, -0.8675748427425118, 0.11376158609071041, 0.21435762775723655)",1,40
1,217,"(-0.8815066312554467, 0.04098451510137946, -0.7674356283933492, -0.682672218119569)",0,0
1,218,"(0.39266814121574956, -0.7292818355043944, 0.5978507013673964, 0.4524961124272775)",0,0
1,219,"(0.8436916259032223, -0.6792905251821832, -0.6749883803062264, -0.594830999742153)",0,0
1,220,"(0.362676030664975, 0.8738675008363559, 0.02764917859046534, -0.9477354355013834)",0,0
1,221,"(0.7063124166129138, -0.3810200263086152, -0.6177019929866399, -0.9784835535819927)",1,40
1,222,"(0.8516837064066953, 0.24370527280751397, -0.868381514862494, 0.994057891968807)",0,0
1,223,"(0.48210947259546955, 0.4789489187572291, -0.48227627357603575, 0.7047332785503184)",0,0
1,224,"(0.2865483908518638, 0.9599172004655867, -0.32767790327371404, -0.7868500505232421)",0,0
1,225,"(0.09796313753753161, 0.28535557701695735, -0.1309172419078135, 0.5595945380481766)",0,0
1,226,"(-0.14541838105930305, -0.33166137260053485, -0.8724276899173842, -0.28215887254136907)",10,400
1,227,"(0.397565745475154, 0.847119876315974, 0.538933796623174, 0.7418733543915177)",0,0
1,228,"(-0.7421947048948456, -0.962672694740778, -0.812336581672102, -0.6570531136522932)",3,120
1,229,"(-0.39578601983337713, 0.8041439275891267, 0.36322856676947235, 0.7738130123346796)",0,0
1,230,"(0.3827020944682209, -0.8347273900954679, -0.9298036390825992, -0.5437837534215482)",7,280
1,231,"(-0.6370229935195704, 0.48264354571659296, 0.0172462978933976, -0.060083240304987795)",0,0
1,232,"(-0.3391507719526632, -0.7609762759852858, -0.7885725874262155, 0.5447799922901599)",13,540
1,233,"(-0.8210707745033261, -0.25976214495506467, -0.04863963850910591, -0.5302158035842215)",4,180
1,234,"(0.7902000276758256, 0.7171561349542837, 0.8658006783118071, 0.20092484320345783)",0,0
1,235,"(-0.06897307458703539, 0.5437119841304072, -0.9398114747453452, 0.06072615111908575)",0,0
1,236,"(0.47770350017085583, 0.8814616122875096, -0.543438762953421, 0.01829578199791726)",0,0
1,237,"(0.15214993885347305, -0.3161625643526629, -0.4597675233791729, -0.1294433196853637)",13,520
1,238,"(-0.11233275952534028, 0.6322535209949911, 0.06373024369465563, -0.8803467203500441)",0,0
1,239,"(-0.602697118655606, 0.9583624202371894, 0.10603413799490369, 0.8304001461870378)",0,0
1,240,"(0.06286212545299663, -0.4213981368042141, 0.9126180558538834, 0.958475114367858)",0,0
1,241,"(-0.2836386712046759, -0.19700701832088252, -0.8462425690797994, 0.8812870932355994)",156,6920
1,242,"(-0.686225565560443, 0.49727761882131416, 0.1434567312328323, 0.8667387400554041)",0,0
1,243,"(0.8638998866453442, -0.9012720997870631, -0.771912361395213, 0.5206895736525841)",1,40
1,244,"(-0.9353105885331277, -0.7783612101039641, 0.7021845893190928, -0.44801877792441713)",0,0
1,245,"(0.230847334080595, 0.23635859235907541, -0.9895575787326656, 0.4246285303158641)",0,0
1,246,"(-0.2743160317709188, 0.8362867073832301, 0.3988202586073595, 0.33628884137177617)",0,0
1,247,"(0.3664964223237863, 0.14761212993640793, 0.12104394435977661, -0.655518950084548)",0,0
1,248,"(0.7275453522070556, 0.7320767513946138, 0.8893693022711966, 0.6860512895158892)",0,0
1,249,"(0.12046260318158342, -0.9197863824296932, -0.6397137819132783, 0.7516620261233002)",2,80
1,250,"(-0.27149544267746695, 0.9852259480350769, 0.16775121075000388, -0.2906186677749196)",0,0
1,251,"(-0.06903039300650149, -0.9216077695612075, 0.7372272676940588, -0.6622973286559333)",0,0
1,252,"(0.8857680201803877, 0.05250400957363621, 0.632594771054267, 0.6139496551385228)",0,0
1,253,"(0.6485753400512626, -0.6344294618059627, 0.288831689789687, -0.29749105302438816)",0,0
1,254,"(-0.6433284531553127, -0.8865065393346003, -0.7423825866598506, 0.7217151922048592)",4,160
1,255,"(0.9895759077944055, -0.7161118915850115, 0.9696077098310416, 0.9570635843186086)",0,0
1,256,"(-0.023810255400692926, 0.3521760375254357, 0.5817263162272046, 0.47823409588249777)",0,0
1,257,"(0.4565933524267707, -0.7390569432897112, -0.9155656603504503, -0.14683725029502925)",4,160
1,258,"(-0.7933047912564357, 0.11974619015021704, -0.595481229646976, 0.15771785446789943)",4,160
1,259,"(0.1144964985877317, 0.7053400466916513, -0.6828891485269091, -0.9254103839002417)",0,0
1,260,"(-0.08590904293188673, 0.8836796703204766, 0.6612769123629407, 0.6679191539229759)",0,0
1,261,"(-0.23789365073069546, -0.33990993715674644, -0.7180758914086747, -0.6490563893399763)",2,80
1,262,"(0.748639227389583, -0.17714647272183326, 0.11978856092626966, 0.24439073443925374)",0,0
1,263,"(0.3054164352854223, 0.33022049039835033, 0.12809964858509004, -0.7968441468398475)",0,0
1,264,"(-0.7773251667909995, -0.18949686972389057, 0.9730323796270572, -0.9607079467983894)",0,0
1,265,"(0.4622284281381399, 0.6959887514862615, 0.10000861389571547, 0.8706249582542451)",0,0
1,266,"(-0.9663200558053806, -0.36195431318500493, -0.5916072129233032, -0.7671299975517836)",0,0
1,267,"(0.4394550557327068, 0.9101025066754378, 0.9407644286718322, -0.19425525888938244)",0,0
1,268,"(0.18034715673283253, 0.488729764323234, -0.5629682118314119, -0.43309661956311385)",0,0
1,269,"(-0.1754952753328145, 0.7886644486237049, 0.7217927727088056, 0.5595327879417571)",0,0
1,270,"(0.1529767577946759, 0.25311815548944017, 0.47390548314718495, 0.39818318376036776)",0,0
1,271,"(-0.9638911238256223, 0.9207164859550443, -0.8592295592083803, -0.21368938218072264)",0,0
1,272,"(0.3948001304658775, -0.5373643288135146, 0.20754754955117893, 0.06996568535721681)",0,0
1,273,"(-0.3073421144412736, 0.9428975165218765, 0.03130334610557628, -0.28668365816927843)",0,0
1,274,"(-0.7890720249697203, -0.7130303877842248, -0.3914034140455922, -0.2663301966864198)",3,120
1,275,"(0.027426223120084137, -0.5453509286099623, -0.886128864270175, 0.8650333234878937)",22,900
1,276,"(0.6447546998383764, -0.3789088693435776, 0.8100715395794116, -0.5214629887874311)",0,0
1,277,"(0.5620435367607763, 0.34678578465714427, 0.8386894371607769, 0.9799428276333462)",0,0
